"numericalId","key","startTime","endTime","duration","type","CodPanelista","DEVICE","SEXO","EDAD","EDADR","NSE","ZONA","B1","B2","B2#98#value","B3","B3#98#value","C1","C2","C3_1","C3_2","C3_3","C3_4","C3_5","C3_6","C3_7","C3_8","C3_9","C3_10","C3_11","C3_12","C3_13","C3_14","C3_15","C3_16","C5a","C5b","C5b#98#value","A1","A2#1","A2#2","A2#3","A2#4","O1_1","O1_2","O1_3","O1_4","O1_5","O1_6","O1_7","O1_8","O1_9","O1_10","O2_1","O2_2","O2_3","O2_4","O2_5","O2_6","O2_7","O2_8","O2_9","O2_10","O2_11","O2_12","O2_13","O2_14","O3_1","O3_2","O3_3","O3_4","O3_5","O3_6","O3_7","O3_8","O3_9","O3_10","O4_1","O4_2","O4_3","O4_4","O4_5","O4_6","O4_7","O4_8","O4_9","O4_10","O4_11","O4_12","O5","E2","E3","E4","S5#1","S5#2","S5#3","S5#4","S5#5","S5#6","S5#7","S5#8","S5#9","S5#10","S5#11","S5#12","S5#13","S5#14","S5#15","S5#16","S5#17","S5#18","S5#99","T6#1","T6#2","T6#5","T6#6","T6#7","T6#8","T6#9","T6#11","T6#12","T6#14","T6#15","T6#99","M4","M5","M6","M6b_T","M6b_T#1#value","M7","M8","M9","M10","M11_1","M11_2","M11_3","M11_4","M11_5","M11_6","M11_7","M11_8","M12_1","M12_2","M12_3","M12_4","M12_5","M12_6","M13#1","M13#2","M13#3","M13#4","M13#5","M13#6","M13#7","M13#99","M14","M15","M16_1","M16_2","M16_3","M16_4","M16_5","M16_6","M16_7","M16_8","M16_9","M16R_1","M16R_2","M17","M18_1","M18_2","M18_3","M18_4","M18_5","M18_6","M18_7","M18_8","NSE_RECOD","C3_1_RECOD","C3_2_RECOD","C3_3_RECOD","C3_4_RECOD","C3_5_RECOD","C3_6_RECOD","C3_7_RECOD","C3_8_RECOD","C3_9_RECOD","C3_10_RECOD","C3_11_RECOD","C3_12_RECOD","C3_13_RECOD","C3_14_RECOD","C3_15_REOD","C3_16_RECOD","O4_1_RECOD","O4_2_RECOD","O4_3_RECOD","O4_4_RECOD","O4_5_RECOD","O4_6_RECOD","O4_7_RECOD","O4_8_RECOD","O4_9_RECOD","O4_10_RECOD","O4_11_RECOD","O4_12_RECOD","NSE_sint","educ_recod","ZM12_4","ZM12_6","dieta_dummy","femenino_dummy","clase_alta_dummy","clase_media_dummy","clase_baja_dummy","deuda","MR1","MR2","MR3","MR4","MR5","MR6","PA1","PA2","Consumo_Critico","Eficiencia_Hogar","Planificacion","Facilidad_reciclaje","Percep_responsabilidad","situacion_financiera.x","situacion_financiera.y"
548752399,"0db9d37e-128f-4ed2-91cc-e71e96a170de",2023-07-20 01:25:17,2023-07-20 01:55:33,1815,"complete","5f742f82dcab004f",3,2,40,4,5,5,1,NA,".",1,NA,1,3,3,2,4,5,2,4,3,4,2,4,4,4,2,4,2,3,3,98,"Todo est! muy caro",1,0,1,0,0,3,1,4,3,3,1,3,1,4,5,5,5,4,5,2,1,3,5,3,3,3,2,3,5,2,3,2,2,1,2,2,1,1,4,2,2,4,3,3,2,5,2,2,2,1,3,"Pienso en dinero y costos",3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,5,1,NA,".",NA,1,5,3,1,2,1,2,2,2,2,1,0,1,72,370,3,25,1,0,0,0,0,1,0,0,50000,2,NA,NA,2,NA,NA,NA,NA,NA,1,9,3,3,20000,25000,0,0,250000,0,75000,0,2,2,1,3,3,1,3,2,3,1,3,3,3,1,3,1,2,3,3,1,2,2,3,1,3,3,3,3,2,3,5,0.0202596409739872,-0.265405697581358,0,1,0,1,0,1,-0.217333077524123,0.181818862359227,-0.0945583247914748,0.108039642314208,-0.0737413185115817,-0.0144769278091658,0.600965290542648,0.178171758173155,-0.277692427439139,0.139495349300205,0.483956879577384,-0.0266783229650587,-0.0866874667796289,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548752677,"fa122a5f-7c66-4f0f-9482-b80002e7d2c3",2023-07-20 01:28:16,2023-07-20 02:01:44,2006,"complete","0694cc88910fcc96",3,1,68,7,5,4,1,NA,".",1,NA,1,1,4,2,2,4,4,4,3,4,2,4,4,3,4,2,2,2,1,NA,".",5,1,0,1,0,1,2,1,1,3,3,5,3,1,5,5,5,5,5,3,5,5,5,5,5,3,3,5,5,5,5,3,5,1,5,3,1,3,5,1,4,4,5,5,1,5,2,4,5,2,2,"Consumismo exagerado.",2,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,1,NA,".",5,1,5,3,1,2,2,2,2,2,2,2,1,1,90,120,3,20,1,1,0,0,0,0,0,0,1e+05,3,NA,2,1,NA,NA,NA,NA,NA,NA,3,2,4,18000,24000,30000,0,2e+05,0,20000,15000,2,3,1,1,3,3,3,2,3,1,3,3,2,3,1,1,1,3,1,1,1,1,3,1,3,1,1,3,3,3,2,-0.217767954058506,-0.299657176340804,0,0,0,1,0,1,0.894506499760193,0.969411678286054,-0.538406372790872,-0.687754959629861,0.636759026057105,0.73931968222895,0.151341853615954,-0.152406782833684,1.27355902923576,0.782499159113901,1.10928994179926,-0.285912282710392,0.430755506422802,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548752681,"3d3b1436-db86-4a9c-bcfc-647b45b93a04",2023-07-20 01:28:16,2023-07-20 01:45:00,1004,"complete","50b733d0f2208db1",3,2,59,6,7,13,1,NA,".",2,NA,3,1,1,1,3,5,3,1,1,5,1,1,2,1,5,1,1,1,1,NA,".",3,0,1,0,0,1,2,4,1,5,3,3,1,4,1,4,4,3,5,4,5,1,3,1,3,3,2,1,5,3,3,3,3,3,4,3,1,3,5,1,1,3,5,1,3,4,1,1,4,2,1,"Chile, los j!venes,los malls",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,7,1,1,NA,".",6,1,3,1,1,2,1,2,2,2,2,2,1,1,60,70,1,30,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,21000,18000,20000,30000,1e+05,0,20000,0,3,1,1,2,3,2,1,1,3,1,1,1,1,3,1,1,1,3,3,2,1,3,2,1,3,3,1,3,3,5,4,-0.265373473065005,-0.231154218821912,0,1,0,0,1,0,0.04358689068919,-0.0575129429891714,0.881248559442052,-0.216790391961452,0.662002703699157,0.354965743196918,-1.27717311245259,-0.385192476952685,-0.0517359481455068,-0.282044261353404,-0.80086665534565,0.461845023756188,0.871245914755046,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548752737,"53e2e558-bf05-478c-b715-728981106638",2023-07-20 01:28:46,2023-07-20 01:50:20,1293,"complete","88a23849bca0a254",3,2,42,4,6,7,1,NA,".",6,NA,3,6,4,3,5,4,3,2,3,4,3,3,4,3,3,3,3,4,1,NA,".",1,0,1,0,0,3,4,5,3,1,1,2,3,4,3,5,4,3,5,5,2,2,4,3,3,3,1,3,4,4,2,2,4,2,2,2,1,1,3,2,3,2,2,3,3,3,2,3,3,3,3,"Personas q consumen",1,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,1,"7",2,1,5,1,1,2,1,2,2,2,2,1,0,1,35,72,3,50,0,1,0,0,0,1,0,0,250000,1,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,5,25000,25000,0,15000,2e+05,50000,50000,0,3,3,2,3,3,2,1,2,3,2,2,3,2,2,2,2,3,3,2,3,3,2,2,2,3,2,2,2,2,4,2,-0.263469252304745,-0.0941483037841284,0,1,0,0,1,1,-0.0915448288373195,0.0146990158114595,0.618475283800595,0.177223946756835,-0.093832817045276,-0.476668248963394,0.403605605963809,0.320353770763066,-0.0195731887870859,0.0816104722690774,-0.0130763851496129,0.293052147658577,0.0135350651275899,"Déficit (Gasta más)","Déficit (Gasta más)"
548752825,"a61e25a3-2cc6-487c-95ec-dd529c6a989d",2023-07-20 01:29:41,2023-07-20 01:45:56,974,"complete","ad300a7051a7bf7b",3,2,34,3,6,8,2,NA,".",4,NA,3,1,5,2,4,4,4,4,2,5,1,4,4,1,4,3,1,4,1,NA,".",1,0,0,1,0,1,1,2,1,3,3,3,1,4,4,4,5,5,5,5,3,3,5,4,5,2,3,1,5,3,2,1,3,1,2,4,1,1,1,2,2,5,4,5,5,5,1,1,1,2,3,"Todas las personas que convivimos en un mismo lugar y adquirimos bienes o servicios",2,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,4,1,NA,".",NA,NA,10,3,1,2,1,2,1,1,2,2,1,3,100,1000,2,50,1,0,0,0,0,1,0,0,250000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8000,23000,60000,45000,3e+05,10000,10400,0,3,3,1,3,3,3,3,1,3,1,3,3,1,3,2,1,3,3,3,1,1,1,1,1,3,3,3,3,2,4,4,0.62008918045587,-0.0941483037841284,1,1,0,0,1,1,-0.236098985416561,0.623433443122315,-1.01608052818569,-0.398977588058805,0.00537190292269115,-0.212843318204981,-0.577614522332754,0.199143171954951,0.0499017064438375,0.568608230267033,0.54332994914583,-0.490052039183567,0.181040292255578,"Déficit (Gasta más)","Déficit (Gasta más)"
548753048,"c8f7dfc7-2f39-4917-b388-a99d63ea800a",2023-07-20 01:31:39,2023-07-20 02:10:19,2319,"complete","bfa2616c535b630c",1,2,66,7,5,8,1,NA,".",6,NA,1,1,4,4,4,5,4,5,4,4,3,2,4,3,2,1,5,1,1,NA,".",2,1,1,0,0,1,4,5,3,2,3,1,1,2,2,5,2,3,5,3,1,1,3,3,2,2,3,3,3,3,1,1,3,1,3,1,1,1,2,3,3,4,3,3,4,1,2,4,1,1,1,"considero que la gente por obtener los nuevos productos tecnologicos no le importa endeudarse, para ellos lo importante es tener todo lo que aparezca en el mercado al precio que sea.",2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,NA,".",NA,1,5,1,1,2,1,1,1,1,2,1,2,1,108,360,4,50,0,0,0,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30,28,30,90,3e+05,60000,35000,50000,2,3,3,3,3,3,3,3,3,2,1,3,2,1,1,3,1,2,2,1,2,2,1,3,3,1,3,3,3,3,2,0.0107385371726874,-0.0941483037841284,0,1,0,1,0,0,-0.965457941363467,-0.608535871607003,-0.155144240015743,-0.372726547581197,-0.36727274100658,-0.843593257508086,0.472212033811001,0.160181965760539,-0.9630921893956,-0.461998219741598,-0.555484489805907,-0.0734841190736705,-0.113613666310352,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548753071,"a42cfd7b-728b-49d7-8358-2ff2d57193b9",2023-07-20 01:31:55,2023-07-20 01:46:53,897,"complete","408cc361c1231ad3",3,2,22,2,6,9,1,NA,".",1,NA,5,3,5,4,3,3,3,3,3,3,5,3,5,3,4,3,3,5,3,1,NA,3,1,0,0,0,4,1,5,5,3,3,5,5,5,4,4,5,4,3,3,4,4,4,4,5,4,3,5,4,4,4,3,4,4,5,4,2,2,3,2,2,3,3,1,2,2,3,2,1,3,2,"Los consumos de las personas",2,5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,4,1,NA,".",8,1,10,1,1,2,1,1,2,2,2,1,1,2,16,24,5,50,1,1,0,0,0,1,0,0,5e+05,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,20000,30000,40000,25000,350000,50000,75000,30000,3,3,3,2,2,2,2,2,2,3,2,3,2,3,2,2,3,3,3,2,2,3,3,3,2,3,3,2,3,4,1,-0.309170550550984,-0.0941483037841284,0,1,0,0,1,1,1.03408093904483,-0.0173266137511892,0.729296254112632,0.861601181345757,-0.179825827788053,0.426922284123339,0.568823871167003,0.116720539207337,0.935182415952289,-0.207134113796687,0.23863513332075,0.404414067649704,-0.114198277958673,"Déficit (Gasta más)","Déficit (Gasta más)"
548753214,"eeb77754-cd5e-4531-bbb6-42037fe33c54",2023-07-20 01:33:19,2023-07-20 01:49:55,995,"complete","45545ff18d9a2f54",3,1,23,2,6,13,1,NA,".",1,NA,5,3,5,2,4,5,2,4,3,2,3,2,3,5,4,4,1,5,1,NA,".",2,0,1,0,0,1,1,4,4,2,3,3,4,5,5,5,5,5,1,5,2,3,4,4,3,2,3,4,3,3,1,1,3,2,2,3,1,1,4,2,4,4,3,2,3,4,1,5,4,1,3,"Alguna asociacion dedicada a las 3 R",3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10,4,1,NA,".",7,3,1,1,1,2,1,1,2,2,1,1,3,1,70,85,5,30,0,0,0,0,0,1,0,0,1e+05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,20000,20000,1e+05,0,250000,50000,30000,0,3,3,1,3,3,1,3,2,1,2,1,2,3,3,3,1,3,3,1,1,2,3,2,1,3,1,1,3,2,4,5,-0.251091817363055,-0.231154218821912,0,0,0,0,1,1,-0.377668285801224,0.0799419171092572,-0.0149047661276967,0.124795535009443,0.17155558221416,-0.0884753046230147,0.923539748723728,-0.215843757184316,-0.560825367462578,0.266407920251333,0.279882921068673,0.00133098208599464,0.198439901077758,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548753281,"9f38d5e9-3548-45bf-9d23-84ab7b182b19",2023-07-20 01:33:53,2023-07-20 02:13:35,2381,"complete","8b7d422891f715c1",3,2,24,2,5,13,2,NA,".",3,NA,5,6,4,2,1,4,1,4,2,5,1,4,3,1,3,3,2,4,1,NA,".",5,1,0,0,0,3,3,5,2,5,1,4,1,3,2,3,5,2,5,4,3,5,1,2,3,4,2,1,2,3,2,1,3,1,2,2,1,3,4,1,2,3,3,3,5,5,1,2,4,3,4,"Una persona obesa con dinero",2,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,9,4,1,NA,".",NA,1,4,1,1,2,1,1,2,1,2,1,1,2,70,70,4,150,0,1,0,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,20000,40000,50000,12000,2e+05,50000,80000,40000,2,3,1,1,3,1,3,1,3,1,3,2,1,2,2,1,3,3,3,2,2,2,1,1,3,3,1,2,1,3,5,-0.265373473065005,0.590881271404791,1,1,0,1,0,0,-0.206319873996506,-0.496632687882383,0.328841349530388,0.0324134812856537,0.214283710553868,0.345171230952167,-0.684841523988677,-0.383561238651218,-0.0693030879334467,-0.461876377054017,-0.900342169782626,0.174397598279275,0.316532187333456,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548753423,"8805dc08-9f5a-458b-905a-7d51132f7c49",2023-07-20 01:35:28,2023-07-20 02:36:49,3680,"complete","0544a9732bafab12",3,2,18,2,6,6,1,NA,".",2,NA,5,1,3,3,4,4,2,2,2,4,3,3,3,3,3,2,3,3,3,1,NA,2,0,1,0,0,4,1,4,2,3,3,4,3,4,2,4,5,3,3,2,3,2,3,3,3,3,3,2,5,3,2,2,3,1,2,2,1,2,3,3,2,4,3,3,3,4,3,3,4,3,3,"Grupos de personas que compran o consumen mucho",1,5,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,4,1,NA,".",NA,1,5,2,1,2,1,1,1,1,2,2,0,1,500,1000,2,900,0,0,0,0,0,1,0,0,50000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10000,8000,0,0,2e+05,20000,40000,30000,3,2,2,3,3,1,1,1,3,2,2,2,2,2,1,2,2,2,3,1,2,2,2,1,2,2,1,2,2,4,2,0.62008918045587,5.72860308532169,0,1,0,0,1,1,-0.255892564357843,-0.474450473815989,-0.0961613016678879,0.157132292042844,-0.367291051085535,-0.00521019072570488,0.019002358388821,-0.100016495320398,-0.309734372609394,-0.647599872048175,-0.49013521920193,-0.0321623334641404,-0.623406736839539,"Déficit (Gasta más)","Déficit (Gasta más)"
548753440,"59a85d76-1e19-4944-942b-ef5fce069180",2023-07-20 01:35:44,2023-07-20 01:57:52,1327,"complete","0d819c4b6b85ba11",3,1,36,4,7,3,1,NA,".",3,NA,5,1,2,3,3,4,2,2,3,3,2,3,4,3,3,1,4,4,3,3,NA,6,0,1,0,0,4,3,5,2,1,1,2,1,5,5,5,5,5,5,4,1,2,5,3,5,3,3,5,3,3,1,3,3,1,3,3,1,1,3,3,4,3,2,2,5,4,3,3,3,2,2,"Educacion hacia las personas para saber consumir",1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,4,4,2,1,"5",3,1,5,3,2,1,2,2,2,2,2,2,0,1,10,10,0,0,0,0,0,0,0,1,0,0,70000,2,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,1,10000,10000,0,0,50000,50000,30000,10000,3,1,2,2,3,1,1,2,2,1,2,3,2,2,1,3,3,2,1,2,3,3,1,1,2,2,2,3,3,5,1,-0.322500095872803,-0.436663091378588,0,0,0,0,1,1,0.258140788744423,0.474474026017495,0.343663949015015,0.465008670995934,-0.194681117442655,-0.394290080770715,0.0643268480752795,-0.187892139807126,0.205269894192992,0.529195746130948,0.678522435604424,0.168682391924061,-0.25970058771061,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548753502,"f59b756b-a01e-4f29-85b7-ab6e58ea92ad",2023-07-20 01:36:23,2023-07-20 01:53:51,1047,"complete","1b41606c8d42bbda",3,1,54,5,7,5,3,98,"Salud",NA,".",1,5,3,4,4,4,2,4,2,4,2,4,3,3,2,3,3,3,3,98,"Precios altos",4,0,1,0,0,1,1,4,1,3,1,2,3,4,4,4,2,3,4,2,1,3,4,4,4,3,2,1,4,1,1,1,1,1,3,2,1,1,4,3,3,4,2,3,4,4,3,3,4,2,2,"Comsumismo",3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,NA,1,NA,".",3,1,5,1,2,2,1,1,2,1,2,2,1,1,45,54,4,0,0,1,0,1,0,1,1,0,2e+05,2,1,NA,NA,2,NA,NA,NA,NA,NA,1,4,4,20000,50000,50000,30000,1e+05,30000,20000,20000,3,2,3,3,3,1,3,1,3,1,3,2,2,1,2,2,2,2,2,1,3,2,1,1,2,2,1,3,3,5,2,-0.280607239147084,-0.436663091378588,1,0,0,0,1,1,-0.922703151898094,-0.625687896164576,-0.168959871052419,-0.333201517294246,-0.327049858022222,-0.395371926765284,-0.0143370797835209,-0.104522858273033,-1.04225035655947,-0.77544787302035,-0.10424042724893,-0.0781301091292087,-0.587002699722968,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548753675,"02c61771-55ed-43c1-af40-09ecf23df5d0",2023-07-20 01:38:01,2023-07-20 01:55:16,1034,"complete","69b02d0a5a01a6c4",3,1,23,2,5,13,1,NA,".",3,NA,1,5,3,3,4,3,4,3,3,4,3,3,4,3,4,3,3,3,1,NA,".",6,0,1,0,0,2,1,4,3,1,1,2,1,5,2,5,5,5,2,5,1,1,3,2,3,3,2,2,2,2,1,1,2,1,1,1,1,1,4,3,3,5,2,4,3,3,2,3,3,3,3,"Que la gente consume algo en pocum osea que todos tienen que comer no se vegetales para ser sanos y no tener problemas cuando viejos",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,4,1,NA,".",NA,NA,5,3,1,2,1,2,1,2,2,1,0,2,65,55,3,0,0,0,1,0,0,1,0,0,21000,3,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,3,120000,130000,0,5000,15000,12000,8900,0,2,2,2,3,2,3,2,2,3,2,2,3,2,3,2,2,2,2,2,1,3,1,2,2,3,2,2,2,2,3,1,-0.279655128766954,-0.436663091378588,0,0,0,1,0,1,-0.753529427591407,-0.134631009242513,-0.839953189677121,0.123581472493954,-0.329499941032824,-0.477114117242248,0.374181705614754,0.146485267040714,-0.774618353681239,0.0824729489898348,-0.50090794860463,-0.412724173640878,-0.310919564449786,"Sin datos","Sin datos"
548753701,"97a6cb70-5f29-401c-8435-e0f92c2c9b89",2023-07-20 01:38:24,2023-07-20 02:04:25,1561,"complete","b0f7cd74ba8dc279",3,2,48,5,6,4,5,3,NA,NA,".",1,5,2,3,2,4,4,2,1,3,1,1,2,1,5,2,2,3,1,NA,".",6,1,1,1,1,5,1,5,2,3,3,5,3,5,3,4,4,4,4,3,2,1,4,3,3,3,3,2,3,4,3,3,4,1,1,3,1,1,4,1,5,5,3,4,2,1,1,5,2,3,2,"Personas que no valoran la simplicidad de vida, que consumo no da la felicidad",3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5,1,1,NA,".",2,3,6,1,1,2,1,2,1,2,2,2,1,1,7,7,3,50,0,0,0,0,0,1,0,0,300,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,3,4,55000,78000,40000,20000,2e+05,30000,50000,20000,3,1,2,1,3,3,1,1,2,1,1,1,1,3,1,1,2,3,1,1,2,1,3,3,3,1,3,2,3,4,2,-0.325356427013193,-0.0941483037841284,1,1,0,0,1,1,0.0178509836082109,-0.167671412628805,-0.935141492768402,0.651867504351015,0.26709455660455,0.493540289728576,-1.24001033181118,-0.793878513786969,0.143854245008213,-0.193166589324596,-0.112630178498617,-0.417869752462118,0.488897979907692,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548753859,"6bdae646-f8d4-4ef1-a8ab-5d2bbab267c4",2023-07-20 01:40:06,2023-07-20 02:01:23,1276,"complete","396389821594bf02",3,2,53,5,5,5,1,NA,".",1,NA,5,1,5,1,3,5,5,1,1,1,1,1,4,2,5,2,2,3,1,NA,".",1,1,1,0,0,3,1,3,3,3,2,3,1,3,4,5,5,3,5,5,2,3,5,1,3,3,3,3,5,3,1,1,3,1,5,3,1,1,5,1,3,3,2,5,5,5,4,2,5,1,3,"la gente compra cosas que no necesita aveces",NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,NA,1,NA,".",3,1,6,3,1,2,1,2,2,2,2,2,0,1,12,12,2,5,0,0,0,0,0,1,0,0,1000,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,22,15,15,1e+05,0,40,0,2,3,1,2,3,3,1,1,1,1,1,3,1,3,1,1,2,3,2,2,3,1,1,1,1,3,1,3,2,3,1,-0.320595875112543,-0.402411612619142,0,1,0,1,0,1,-0.309997880331037,0.467692936688529,-0.183997473509478,-0.114556521909482,0.151902764985919,0.109841054277476,-0.843045193557721,-0.508044245872076,-0.249439001374372,0.290719896205946,0.15739614199562,-0.115160700986428,-0.174537961368021,"Sin datos","Sin datos"
548754146,"373bcee3-dc6b-4686-8de1-fd4f3ef37caf",2023-07-20 01:43:11,2023-07-20 02:18:30,2118,"complete","311fc6a9a866a311",3,2,47,5,5,13,1,NA,".",1,NA,3,3,4,4,4,1,2,2,4,4,3,1,4,4,1,3,2,4,3,1,NA,1,0,1,1,0,3,2,3,3,3,1,4,3,4,3,5,5,4,3,5,3,5,4,3,4,3,3,4,4,3,3,4,3,1,3,2,1,2,4,2,2,3,4,2,2,3,1,3,3,3,2,"Mala educaci!n financiera",3,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6,1,2,1,"5",3,1,2,1,1,2,1,2,1,2,2,1,1,2,63,30,2,50,1,1,1,0,0,0,1,0,500,3,NA,NA,NA,1,NA,NA,NA,2,NA,4,8,4,20,20,100,20,200,50,15,25,2,3,3,3,1,1,1,3,3,2,1,3,3,1,2,1,3,3,3,2,1,3,3,2,3,2,2,2,3,3,3,-0.303457888270204,-0.0941483037841284,0,1,0,1,0,1,0.284041690830993,0.288900489620669,0.529058876751198,0.08347901242112,0.31660676744004,0.28129138318378,0.88979902672319,0.218529738864138,0.201792866607249,0.235961437604049,0.0203564636910617,0.274274418419905,0.432411988144115,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548754188,"5de854c1-2b2e-4b7b-b80c-7420221d0d2b",2023-07-20 01:43:38,2023-07-20 02:03:41,1202,"complete","c4db614cfbbd1a40",3,1,45,5,6,13,1,NA,".",1,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,".",1,0,1,0,0,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2,2,2,2,2,"No es algo que me importe",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,4,1,NA,".",NA,1,5,3,2,2,1,2,2,2,2,1,0,1,15,20,2,8,0,0,0,0,0,0,0,1,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,5,20,25,10,45,180,5,7,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,-0.312978992071503,-0.381860725363475,0,0,0,0,1,NA,-1.79895567414311,-1.90401862043214,1.8204474045343,-0.907409064225849,-0.158374370441654,-0.747705248499322,-1.52570259599514,-1.3438413141208,-1.89114134105543,-2.21527150327704,-1.92814312180526,0.915881922643239,0.0749275977266342,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
548754195,"a2aa246a-f615-45f5-8f86-2fb5ca57cc4d",2023-07-20 01:43:42,2023-07-20 02:07:01,1398,"complete","03cb82fb7f519582",1,2,69,7,5,13,1,NA,".",1,NA,1,4,5,4,5,5,5,2,1,5,1,1,5,1,3,1,5,1,1,NA,".",1,0,1,1,0,3,3,2,5,4,2,2,3,5,5,5,5,4,5,5,5,4,5,5,5,4,4,5,2,4,3,3,4,3,5,3,1,1,3,1,1,4,5,2,1,5,1,5,5,1,5,"Consumo masivo de las personas, te estimulan a comprar aunque no sea necesario.",2,5,NA,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,7,2,1,NA,".",7,3,10,1,2,2,2,2,2,1,2,2,0,1,36,36,1,10,1,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5000,18000,0,0,250000,0,10000,20000,2,3,3,3,3,3,1,1,3,1,1,3,1,2,1,3,1,3,3,1,1,3,3,1,3,1,1,3,1,3,4,-0.297745225989424,-0.368160133859696,0,1,0,1,0,0,0.654573615044833,0.691074447625948,0.260752531628356,0.352985361513198,0.381544882224821,0.0316627397911214,-1.05479840152424,0.562789482241687,0.697361616733014,0.813989410044043,1.05031040646687,0.148379717723977,0.376598819232496,"No Déficit (Ahorro/Equilibrio)","No Déficit (Ahorro/Equilibrio)"
